Host Id,Host Since,Name,Neighbourhood ,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review
16476934,6/6/2014,Bright & Inviting 1BR Apartment,Brooklyn,Apartment,90,Entire home/apt,11216,1,1,3,115,93
16473781,6/6/2014,"Sunny, Modern 1BR in Greenpoint",Brooklyn,Apartment,100,Entire home/apt,11222,1,1,2,150,100
16445501,6/6/2014,Lower East Side 3 br-2ba,Manhattan,Apartment,90,Entire home/apt,10002,3,1,29,450,90
16445501,6/6/2014,Stylish 2 Bed in Soho,Manhattan,Apartment,90,Entire home/apt,10012,2,1,30,350,90
16453792,6/6/2014,Charming West Village One Bedroom,Manhattan,Apartment,100,Entire home/apt,10014,1,1,3,160,100
16458904,6/6/2014,Quiet Four Floor Walk-up Pre-War,Manhattan,Apartment,60,Entire home/apt,10016,2,1,1,150,60
16460102,6/6/2014,Spacious Studio in UWS/Harlem,Manhattan,Apartment,100,Entire home/apt,10026,1,1,1,99,100
16467032,6/6/2014,Spacious and clean studio on UES,Manhattan,Apartment,95,Entire home/apt,10128,1,1,16,140,99
16500586,6/7/2014,Great 1BR Apartment in Willamsburg,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,5,220,96
16510859,6/7/2014,Minimalist Designer Flat,Brooklyn,Apartment,90,Entire home/apt,11211,2,1,20,189,92
16510859,6/7/2014,Minimalist loft in Williamsburg,Brooklyn,Apartment,90,Entire home/apt,11211,1,1,31,189,94
16504161,6/7/2014,Rooftop Apt in Prospect Heights,Brooklyn,Apartment,100,Entire home/apt,11238,1,1,2,150,100
16506042,6/7/2014,BEAUTIFUL and QUIET midtown appart,Manhattan,Apartment,95,Entire home/apt,10017,1,1,12,199,95
16491884,6/7/2014,Charming 1BR apart with 24h doorman,Manhattan,Apartment,100,Entire home/apt,10037,2,1,3,220,100
16507520,6/7/2014,Cozy Studio in West Harlem,Manhattan,Apartment,90,Entire home/apt,10039,1,1,6,82,93
16548665,6/8/2014,Charming Studio close to everything,Brooklyn,Apartment,85,Entire home/apt,11205,1,1,3,80,87
16545111,6/8/2014,Can't beat location and view!,Manhattan,Apartment,95,Entire home/apt,10011,2,1,6,178,97
16525423,6/8/2014,West Village designer studio,Manhattan,Apartment,100,Entire home/apt,10014,1,1,12,200,100
16545323,6/8/2014,Gorgeous 1BD on WV's Best Street,Manhattan,Apartment,90,Entire home/apt,10014,1,1,5,300,92
16536922,6/8/2014,Spacious Times Sq 3 Bed Sleeps Six!,Manhattan,Apartment,65,Entire home/apt,10019,3,1,6,320,65
16536922,6/8/2014,Very Cozy Studio Near Central Park,Manhattan,Apartment,90,Entire home/apt,10019,2,1,11,159,92
16545146,6/8/2014,Large*Furnished*Great location,Manhattan,Apartment,90,Entire home/apt,10028,1,1,10,135,91
16586530,6/9/2014,Vintage Inspired 1 BR in brownstone,Brooklyn,Apartment,90,Entire home/apt,11217,1,1,2,120,90
16593547,6/9/2014,Beautiful Brooklyn Brownstone,Brooklyn,Apartment,95,Entire home/apt,11221,2,1,35,129,97
16580725,6/9/2014,2Bedroom Private Garden Apartment,Brooklyn,Apartment,85,Entire home/apt,11233,3,1,31,135,88
16566748,6/9/2014,Spacious 1BR in East Village,Manhattan,Apartment,90,Entire home/apt,10009,1,1,20,141,91
16589883,6/9/2014,"""LE BIJOU"" Chelsea’s one-of-a kind",Manhattan,Apartment,90,Entire home/apt,10011,2,1,2,285,90
16589883,6/9/2014,Amazing Flat ! just AMAZING !!!,Manhattan,Apartment,80,Entire home/apt,10011,2,1,2,195,80
16589883,6/9/2014,Jr 1 bedroom in MP District,Manhattan,Apartment,75,Entire home/apt,10011,2,1,19,270,77
16589883,6/9/2014,One-bedroom at Greenwich Village,Manhattan,Apartment,90,Entire home/apt,10012,2,1,13,285,93
16566615,6/9/2014,"Huge, Perfect Location West Village",Manhattan,Apartment,85,Entire home/apt,10014,1,1,12,129,87
16579213,6/9/2014,Lounge-worthy NYC Studio,Manhattan,Apartment,100,Entire home/apt,10021,1,1,3,150,100
16566833,6/9/2014,A luxury Midtown East Apartment,Manhattan,Apartment,100,Entire home/apt,10022,4,1,1,200,100
16551493,6/9/2014,Full LUX Top FL~3 Beds~POOL~NYCview,Manhattan,Apartment,95,Entire home/apt,10023,3,1,4,625,95
16578163,6/9/2014,Modern UWS 1BR by Central Park,Manhattan,Apartment,100,Entire home/apt,10023,1,1,2,245,100
16596651,6/9/2014,Furnished Studio Avail Sept 9-13 !,Manhattan,Apartment,100,Entire home/apt,10028,1,1,3,125,100
16585267,6/9/2014,Renovated 1-bed in Central Harlem,Manhattan,Apartment,85,Entire home/apt,10030,2,1,8,150,88
16613679,6/10/2014,Bedford Avenue Gem in the Sky,Brooklyn,Apartment,100,Entire home/apt,11211,1,1,6,149,100
16643357,6/10/2014,2 rooms in heart of williamsburg,Brooklyn,Apartment,80,Entire home/apt,11211,2,1,9,200,83
16643357,6/10/2014,3 room apt in heart of williamsburg,Brooklyn,Apartment,85,Entire home/apt,11211,3,1,11,390,89
16635373,6/10/2014,Labor day in the heart of Brooklyn,Brooklyn,Apartment,95,Entire home/apt,11215,1,1,6,175,97
16643578,6/10/2014,"Loved, Bright 1 Bedroom in Brooklyn",Brooklyn,Apartment,100,Entire home/apt,11216,2,1,2,150,100
16628935,6/10/2014,"Cozy 2 Bedroom, Heart of the LES",Manhattan,Apartment,85,Entire home/apt,10002,2,1,11,355,85
16598048,6/10/2014,specious 1bd apt on Saint Marks Pl,Manhattan,Apartment,100,Entire home/apt,10003,2,1,1,220,100
16622685,6/10/2014,Oasis in the heart of New York,Manhattan,Apartment,95,Entire home/apt,10013,1,1,12,349,96
16621164,6/10/2014,Your home in the Heart of NYC!,Manhattan,Apartment,100,Entire home/apt,10017,6,1,2,"1,000",100
16598065,6/10/2014,Luxury Park Dream,Manhattan,Apartment,100,Entire home/apt,10025,1,1,1,450,100
16641806,6/10/2014,Stylish 2BR! 2 min to Central Park!,Manhattan,Apartment,100,Entire home/apt,10029,2,1,2,195,100
16598550,6/10/2014,Roomy and quiet 2BR in Manhattan!,Manhattan,Apartment,80,Entire home/apt,10033,2,1,2,200,80
16620860,6/10/2014,Modern High-rise w/ AMAZING Views,Manhattan,Apartment,95,Entire home/apt,10036,1,1,6,475,97
16685577,6/11/2014,Family friendly 3 bedroom Brooklyn,Brooklyn,Apartment,90,Entire home/apt,11238,4,1,2,150,90
16666990,6/11/2014,"Spacious, Bright 2 Bedroom Loft/LES",Manhattan,Apartment,85,Entire home/apt,10002,2,1,28,300,88
16680861,6/11/2014,Elegant East Village townhouse,Manhattan,Apartment,95,Entire home/apt,10003,2,1,21,325,96
16666294,6/11/2014,Modern XL Tribeca apt with terrace,Manhattan,Apartment,85,Entire home/apt,10013,2,1,8,400,85
16668491,6/11/2014,Studio apartment in Midtown West,Manhattan,Apartment,100,Entire home/apt,10019,1,1,2,149,100
16679966,6/11/2014,Luxury 1bdr 2bath in Fidi,Manhattan,Apartment,90,Entire home/apt,10038,2,1,34,195,92
16718896,6/12/2014,The Art Loft! Spacious and Bright!,Brooklyn,Apartment,100,Entire home/apt,11205,1,1,3,100,100
16722461,6/12/2014,Apartment With Large Private Patio,Brooklyn,Apartment,100,Entire home/apt,11222,1,1,3,155,100
16704934,6/12/2014,Great 1 Bedroom in Lower East Side,Manhattan,Apartment,100,Entire home/apt,10002,1,1,2,350,100
16710017,6/12/2014,Sunny Charming 1 BR in LES,Manhattan,Apartment,95,Entire home/apt,10002,1,1,10,145,96
16720392,6/12/2014,Large studio in Murray Hill,Manhattan,Apartment,100,Entire home/apt,10016,1,1,2,150,100
16710320,6/12/2014,"Hell's Kitchen!! (2BR, 1.5 BA)",Manhattan,Apartment,80,Entire home/apt,10036,2,1,11,179,82
16715161,6/12/2014,Spacious & Private Ridegwood Oasis,Queens,Apartment,100,Entire home/apt,11385,1,1,2,130,100
16742280,6/13/2014,Brownstone Bliss Brooklyn Heights,Brooklyn,Apartment,100,Entire home/apt,11201,1,1,7,200,100
16748034,6/13/2014,"Warm, spacious 2BD,parlor floor",Brooklyn,Apartment,90,Entire home/apt,11216,2,1,3,145,93
16739819,6/13/2014,Stay at Chez Lafayette,Brooklyn,Apartment,85,Entire home/apt,11221,4,1,32,350,87
16739819,6/13/2014,Stay at Chez Lafayette Garden Oasis,Brooklyn,Apartment,95,Entire home/apt,11221,3,1,5,250,95
16753299,6/13/2014,Cozy East Village Pad,Manhattan,Apartment,85,Entire home/apt,10009,2,1,4,155,85
16735035,6/13/2014,Beautiful Loft in the West Village,Manhattan,Apartment,80,Entire home/apt,10014,1,1,1,199,80
16744989,6/13/2014,"113, between Broadway and Amsterdam",Manhattan,Apartment,65,Entire home/apt,10025,2,1,4,125,67
16747337,6/13/2014,Sunny 2BD Family Friendly,Manhattan,Apartment,100,Entire home/apt,10033,3,1,7,135,100
16760492,6/13/2014,"Beautiful, spacious UES studio",Manhattan,Apartment,80,Entire home/apt,10128,1,1,1,149,80
16782665,6/14/2014,Nice Carroll Gardens 1BR by F Train,Brooklyn,Apartment,100,Entire home/apt,11231,2,1,2,150,100
16777963,6/14/2014,2000 sq ft Photographers loft,Manhattan,Apartment,95,Entire home/apt,10002,4,1,9,785,96
16782056,6/14/2014,Cute Private Apt in Heart of LES,Manhattan,Apartment,90,Entire home/apt,10002,1,1,31,129,90
16783314,6/14/2014,Sweet spot in the East Village,Manhattan,Apartment,90,Entire home/apt,10003,2,1,28,235,90
16783314,6/14/2014,Comfy 2 bedroom in a great locale!,Manhattan,Apartment,80,Entire home/apt,10009,3,1,13,225,80
16783314,6/14/2014,Beautiful 2 Bedroom apartment NYC,Manhattan,Apartment,85,Entire home/apt,10013,3,1,10,225,86
16783314,6/14/2014,Stylish NYC Experience Central Spot,Manhattan,Apartment,85,Entire home/apt,10013,2,1,37,195,85
16790098,6/14/2014,LEGAL studio in Queens,Queens,Apartment,95,Entire home/apt,11377,1,1,43,100,96
16782573,6/14/2014,Spacious studio,Queens,Apartment,95,Entire home/apt,11379,1,1,34,99,97
16810047,6/15/2014,Bright Sunny Top Floor Apt,Brooklyn,Apartment,100,Entire home/apt,11221,1,1,1,110,100
16834792,6/15/2014,7even Days Sleep Near Prospect Park,Brooklyn,Apartment,90,Entire home/apt,11225,3,1,23,105,92
16834792,6/15/2014,Seven Days Sleep Near Prospect Park,Brooklyn,Apartment,95,Entire home/apt,11225,2,1,59,100,95
16796122,6/15/2014,Beautiful Studio- View of Manhattan,Brooklyn,Apartment,95,Entire home/apt,11238,1,1,11,204,96
16795360,6/15/2014,Bright sunlit duplex in Manhattan,Manhattan,Apartment,100,Entire home/apt,10010,5,1,4,300,100
16818866,6/15/2014,Cute little studio in mid Manhattan,Manhattan,Apartment,85,Entire home/apt,10010,2,1,21,190,89
16818866,6/15/2014,one bedroom in Gramercy,Manhattan,Apartment,80,Entire home/apt,10010,2,1,23,225,82
16813301,6/15/2014,Stay in the heart of the W Village!,Manhattan,Apartment,95,Entire home/apt,10014,1,1,7,150,97
16798055,6/15/2014,Holiday special! Best location!,Manhattan,Apartment,95,Entire home/apt,10019,2,1,23,199,95
16809056,6/15/2014,Spacious Private Apt. Near All!,Queens,Apartment,85,Entire home/apt,11103,1,1,13,120,89
16870221,6/16/2014,"Affordable, Luxury 2 Bedroom Suite",Brooklyn,Apartment,95,Entire home/apt,11221,4,1,13,125,95
16872923,6/16/2014,Mellow One Bedroom in Chelsea,Manhattan,Apartment,70,Entire home/apt,10001,1,1,8,295,74
16878809,6/16/2014,Spacious 2br Eleganza,Manhattan,Apartment,100,Entire home/apt,10003,1,1,1,250,100
16880365,6/16/2014,Gramercy Park 2-bedroom Apartment,Manhattan,Apartment,95,Entire home/apt,10009,7,1,10,395,98
16844696,6/16/2014,"Bright, spacious, luxury 2-bed apt",Manhattan,Apartment,100,Entire home/apt,10016,2,1,2,295,100
16874459,6/16/2014,Gorgeous brownstone- NYC living!,Manhattan,Apartment,90,Entire home/apt,10016,2,1,3,470,93
16880163,6/16/2014,Gracie's Mansion in Springtime UES~,Manhattan,Apartment,95,Entire home/apt,10028,2,1,5,198,95
16883637,6/16/2014,4 BRM & 2 BA~ CENTRAL PARK AREA,Manhattan,Apartment,90,Entire home/apt,10029,5,1,22,626,90
16883637,6/16/2014,4 BRM & 2 BA~ CENTRAL PARK AREA,Manhattan,Apartment,100,Entire home/apt,10029,5,1,5,479,100
16902225,6/17/2014,Prime spot in Brooklyn Heights,Brooklyn,Apartment,95,Entire home/apt,11201,2,1,4,200,95
16916853,6/17/2014,A Dream! Luxury 3 Bedroom Apt+Pking,Brooklyn,Apartment,85,Entire home/apt,11235,3,1,6,300,88
16916853,6/17/2014,Luxurious Brooklyn 2BD w/ Parking,Brooklyn,Apartment,100,Entire home/apt,11235,2,1,1,260,100
16923685,6/17/2014,Sunny & warm spacious 2BR,Brooklyn,Apartment,80,Entire home/apt,11237,1,1,4,60,80
16899139,6/17/2014,Sunny loft on quiet block in LES,Manhattan,Apartment,95,Entire home/apt,10002,1,1,10,220,98
16906759,6/17/2014,Upper East Side 1-Bedroom,Manhattan,Apartment,90,Entire home/apt,10021,1,1,14,150,91
16910147,6/17/2014,"MIDTOWN 2 BEDROOM, THREE STORY APT",Manhattan,Apartment,85,Entire home/apt,10022,3,1,22,390,89
16908803,6/17/2014,Cozy 1 bedroom apartment in Harlem,Manhattan,Apartment,85,Entire home/apt,10026,2,1,7,100,89
16903170,6/17/2014,Gorgeous Apartment in Townhouse!!!,Manhattan,Apartment,100,Entire home/apt,10028,4,1,3,400,100
16926880,6/17/2014,Furnished 1 bedroom with backyard,Queens,Apartment,90,Entire home/apt,11101,2,1,4,135,90
16905443,6/17/2014,"Beautiful, Central Astoria Getaway",Queens,Apartment,95,Entire home/apt,11106,1,1,30,100,95
16971532,6/18/2014,Charming 2BR APT in East Village!!,Manhattan,Apartment,90,Entire home/apt,10009,3,1,35,220,90
16964251,6/18/2014,Cozy Studio in the heart of Chelsea,Manhattan,Apartment,95,Entire home/apt,10011,1,1,17,250,98
16951129,6/18/2014,Amazing bright studio Midtown !!,Manhattan,Apartment,90,Entire home/apt,10016,2,1,4,155,93
16953337,6/18/2014,"2 rooms, 2 Full Beds in Manhattan",Manhattan,Apartment,80,Entire home/apt,10016,2,1,1,260,80
16947317,6/18/2014,"Home ""Suite"" Harlem-2 Stops Midtown",Manhattan,Apartment,95,Entire home/apt,10031,3,1,29,150,98
16958437,6/18/2014,Cozy Warm Clean 1BR perfect for you,Manhattan,Apartment,95,Entire home/apt,10040,2,1,28,130,99
16973363,6/18/2014,Spacious Studio UES,Manhattan,Apartment,90,Entire home/apt,10128,1,1,3,150,93
17012731,6/19/2014,Beautiful 2 bedroom Apartment,Brooklyn,Apartment,80,Entire home/apt,11205,3,1,30,150,83
16989237,6/19/2014,"Sunny, spacious, 1BR in Willamsburg",Brooklyn,Apartment,95,Entire home/apt,11211,1,1,5,158,96
17003476,6/19/2014,Charming Two Bedroom Apartment,Brooklyn,Apartment,90,Entire home/apt,11213,2,1,3,160,93
17007868,6/19/2014,Beautiful Boerum Hill Garden Apt,Brooklyn,Apartment,80,Entire home/apt,11217,2,1,7,130,80
17015217,6/19/2014,Lisa's Townhouse - Luxury & Style,Brooklyn,Apartment,95,Entire home/apt,11221,2,1,12,186,97
16998091,6/19/2014,East Village 1BR,Manhattan,Apartment,100,Entire home/apt,10003,1,1,1,125,100
17007027,6/19/2014,"Close to NYU, Joffrey and ABT",Manhattan,Apartment,100,Entire home/apt,10003,1,1,1,340,100
17007027,6/19/2014,New And Modern in Gramercy Park,Manhattan,Apartment,95,Entire home/apt,10010,2,1,19,270,96
17017924,6/19/2014,Dreamy Apt in Historic West Village,Manhattan,Apartment,90,Entire home/apt,10014,1,1,3,160,90
17015545,6/19/2014,Studio in a brownstone with a yard,Manhattan,Apartment,85,Entire home/apt,10031,1,1,13,125,88
16978300,6/19/2014,XL Two Room Flat- Upper East Side,Manhattan,Apartment,95,Entire home/apt,10065,1,1,17,185,99
17052460,6/20/2014,Cozy Apartment Stuido! Clean!,Bronx,Apartment,90,Entire home/apt,10461,2,1,7,100,92
17051201,6/20/2014,"Clean, Bright, & Elegant Park Slope",Brooklyn,Apartment,100,Entire home/apt,11215,4,1,2,545,100
17051201,6/20/2014,Elegant Park Slope Pied-a-Terre,Brooklyn,Apartment,100,Entire home/apt,11215,1,1,2,249,100
17051201,6/20/2014,Slope Gem - Family-friendly Luxury,Brooklyn,Apartment,100,Entire home/apt,11215,3,1,2,475,100
17038614,6/20/2014,Sunny & Spacious 1Bedroom Bkln,Brooklyn,Apartment,90,Entire home/apt,11225,1,1,3,85,93
17043185,6/20/2014,Chill 2BR PH Duplex with Roof Deck,Manhattan,Apartment,90,Entire home/apt,10003,3,1,2,400,90
17048480,6/20/2014,Little Gem,Manhattan,Apartment,100,Entire home/apt,10010,1,1,1,239,100
17032761,6/20/2014,Manhattan Club Sept 26th-October 3,Manhattan,Apartment,100,Entire home/apt,10019,2,1,1,300,100
17053145,6/20/2014,UPSCALE STUDIO NEAR TIMES SQUARE,Manhattan,Apartment,95,Entire home/apt,10019,1,1,11,220,95
17038733,6/20/2014,Cozy 1BD near Riverside Pk/Columbia,Manhattan,Apartment,80,Entire home/apt,10027,1,1,1,134,80
17087544,6/21/2014,Extra Large 1BR,Brooklyn,Apartment,95,Entire home/apt,11218,1,1,24,145,98
17081704,6/21/2014,Desirable LES apartment,Manhattan,Apartment,100,Entire home/apt,10002,1,1,1,135,100
17073221,6/21/2014,Spacious 1br heart of east village,Manhattan,Apartment,100,Entire home/apt,10003,1,1,4,260,100
17074459,6/21/2014,East Village Zen,Manhattan,Apartment,80,Entire home/apt,10003,2,1,11,236,82
17074459,6/21/2014,Union Square Zen,Manhattan,Apartment,100,Entire home/apt,10003,2,1,1,250,100
17076357,6/21/2014,Spacious New1BR w/Balcony E.VILLAGE,Manhattan,Apartment,100,Entire home/apt,10009,1,1,15,199,100
17056215,6/21/2014,Large and cozy 1 bedroom apartment,Manhattan,Apartment,85,Entire home/apt,10012,1,1,3,131,87
17129112,6/22/2014,Blissful modern Williamsburg apt,Brooklyn,Apartment,100,Entire home/apt,11211,1,1,1,225,100
17130308,6/22/2014,Prime Williamsburg 1 bd apartment,Brooklyn,Apartment,100,Entire home/apt,11211,1,1,5,200,100
17125385,6/22/2014,"Modern, Lovely 2BR+ in Ditmas",Brooklyn,Apartment,95,Entire home/apt,11218,3,1,4,175,95
17098511,6/22/2014,Prime Chelsea Location 1 Bedroom,Manhattan,Apartment,100,Entire home/apt,10011,1,1,1,180,100
17122110,6/22/2014,Charming Greenwich Village Flat,Manhattan,Apartment,85,Entire home/apt,10011,1,1,7,240,87
17105722,6/22/2014,1 BDRM Upper East Side! What a Gem!,Manhattan,Apartment,100,Entire home/apt,10021,1,1,5,144,100
17125329,6/22/2014,"Sunny, large private room",Manhattan,Apartment,90,Entire home/apt,10033,2,1,11,120,92
17095944,6/22/2014,Great 1Bed at heart of Times Square,Manhattan,Apartment,90,Entire home/apt,10036,2,1,3,109,93
17100380,6/22/2014,Cute walk up UES,Manhattan,Apartment,85,Entire home/apt,10065,1,1,13,115,87
17153037,6/23/2014,Sunny Bushwick Brownstone,Brooklyn,Apartment,90,Entire home/apt,11221,2,1,13,145,94
17156578,6/23/2014,Spacious CROWN HEIGHTS Oasis! 980sf,Brooklyn,Apartment,95,Entire home/apt,11238,2,1,25,215,99
17150302,6/23/2014,Entire Luxury Apartment Wall Street,Manhattan,Apartment,90,Entire home/apt,10005,1,1,40,199,90
17147368,6/23/2014,Modern + Spacious East Village 1BR,Manhattan,Apartment,100,Entire home/apt,10009,2,1,12,259,100
17147368,6/23/2014,Modern 2BR in Central Location,Manhattan,Apartment,90,Entire home/apt,10009,2,1,2,239,90
17157001,6/23/2014,Prime SoHo apartment with roofdeck,Manhattan,Apartment,90,Entire home/apt,10012,1,1,6,195,93
17159358,6/23/2014,Boutique Loft Condo In West Village,Manhattan,Apartment,85,Entire home/apt,10014,1,1,6,269,88
17171841,6/23/2014,Peaceful Studio apartment - Midtown,Manhattan,Apartment,80,Entire home/apt,10016,2,1,1,120,80
17146313,6/23/2014,Luxury Time Square Two bedroom,Manhattan,Apartment,85,Entire home/apt,10019,3,1,18,350,89
17146313,6/23/2014,Midtown One bedroom in Time Square,Manhattan,Apartment,100,Entire home/apt,10019,2,1,1,225,100
17146313,6/23/2014,Time Square Spacious One bed room,Manhattan,Apartment,65,Entire home/apt,10019,2,1,3,225,67
17155244,6/23/2014,Nice 1 BR Apartment at Central Park,Manhattan,Apartment,80,Entire home/apt,10029,1,1,2,155,80
17161465,6/23/2014,Modern Manhattan Living Suite 2A,Manhattan,Apartment,90,Entire home/apt,10031,1,1,18,140,92
17171419,6/23/2014,Private Apartment in the Heights!,Manhattan,Apartment,85,Entire home/apt,10033,2,1,3,98,87
17208512,6/24/2014,1BR Apt in the Bay Ridge!,Brooklyn,Apartment,80,Entire home/apt,11209,1,1,1,65,80
17194047,6/24/2014,Luxury 1 Bedroom with City Views,Brooklyn,Apartment,90,Entire home/apt,11211,1,1,2,200,90
17196239,6/24/2014,Luxurious Living in Williamsburg,Brooklyn,Apartment,100,Entire home/apt,11211,2,1,3,128,100
17202048,6/24/2014,Brownstone Studio Adjacent To Park,Brooklyn,Apartment,100,Entire home/apt,11215,1,1,1,200,100
17199564,6/24/2014,In The Middle of It All!,Brooklyn,Apartment,80,Entire home/apt,11217,3,1,1,215,80
17193554,6/24/2014,East Village Studio,Manhattan,Apartment,95,Entire home/apt,10003,1,1,26,179,95
17193554,6/24/2014,Trendy Nolita Studio,Manhattan,Apartment,90,Entire home/apt,10013,1,1,14,190,91
17214697,6/24/2014,"Vibrant, warm and perfectly located",Manhattan,Apartment,75,Entire home/apt,10025,1,1,14,125,76
17206543,6/24/2014,Studio Apt. 15 min from Manhattan,Queens,Apartment,100,Entire home/apt,11102,2,1,1,99,100
17264040,6/25/2014,Modern 3BR Brownstone Apartment,Bronx,Apartment,90,Entire home/apt,10457,3,1,6,185,93
17225793,6/25/2014,Great apt in amazing BK location,Brooklyn,Apartment,80,Entire home/apt,11201,1,1,3,200,80
17225793,6/25/2014,Large 2BR in great BK neighborhood,Brooklyn,Apartment,80,Entire home/apt,11201,2,1,23,300,84
17244404,6/25/2014,Grand Brownstone Owner's Duplex,Brooklyn,Apartment,100,Entire home/apt,11205,2,1,6,195,100
17241205,6/25/2014,Sunny Bushwick Apartment / Morgan L,Brooklyn,Apartment,90,Entire home/apt,11206,1,1,15,129,93
17228147,6/25/2014,"Hip, cute Williamsburg 2br",Brooklyn,Apartment,100,Entire home/apt,11211,1,1,1,165,100
17264623,6/25/2014,Beautiful New Bed-Stuy Apartment,Brooklyn,Apartment,90,Entire home/apt,11216,1,1,2,99,90
17247001,6/25/2014,Private Entire 2 Bedroom Greenpoint,Brooklyn,Apartment,100,Entire home/apt,11222,2,1,1,200,100
17251296,6/25/2014,Charming & Spacious 1BR,Brooklyn,Apartment,100,Entire home/apt,11225,1,1,1,135,100
17267416,6/25/2014,Charming location& style apartment,Manhattan,Apartment,100,Entire home/apt,10001,1,1,3,240,100
17249397,6/25/2014,Large Studio in Luxury Building,Manhattan,Apartment,90,Entire home/apt,10005,2,1,2,150,90
17260931,6/25/2014,True 2-bedroom in trendy Chelsea!,Manhattan,Apartment,90,Entire home/apt,10011,2,1,7,275,94
17243187,6/25/2014,Adorable Soho Apartment,Manhattan,Apartment,100,Entire home/apt,10012,1,1,3,200,100
17248855,6/25/2014,Awesome Apt in Heart of the Village,Manhattan,Apartment,95,Entire home/apt,10012,1,1,6,155,96
17263049,6/25/2014,Charming Prewar Great Area,Manhattan,Apartment,100,Entire home/apt,10031,2,1,2,100,100
17242901,6/25/2014,2 BD only minutes from Manhattan,Queens,Apartment,100,Entire home/apt,11106,2,1,5,125,100
17311354,6/26/2014,PLG Oasis Retreat Brooklyn,Brooklyn,Apartment,90,Entire home/apt,11225,3,1,32,175,94
17307790,6/26/2014,Charming Carroll Gardens Studio,Brooklyn,Apartment,80,Entire home/apt,11231,1,1,2,98,80
17289499,6/26/2014,Beautiful Brooklyn 2.5 bdrm,Brooklyn,Apartment,95,Entire home/apt,11238,2,1,5,140,96
17294389,6/26/2014,Soho/G.Village drmn w/ a terrace.,Manhattan,Apartment,100,Entire home/apt,10012,1,1,6,149,100
17281607,6/26/2014,Cozy Loft-Style Studio Near Subway,Manhattan,Apartment,80,Entire home/apt,10026,1,1,1,75,80
17304702,6/26/2014,Great 1BR apt near Central Park!,Manhattan,Apartment,95,Entire home/apt,10027,1,1,6,140,96
17307710,6/26/2014,One Bedroom - Upper East Side,Manhattan,Apartment,80,Entire home/apt,10028,1,1,1,162,80
17308774,6/26/2014,Two Bedroom Apt with Speakeasy,Queens,Apartment,85,Entire home/apt,11101,2,1,43,189,86
17285102,6/26/2014,Sun drenched room in spacious apt,Queens,Apartment,90,Entire home/apt,11385,1,1,7,90,93
17312709,6/27/2014,flexible 1BD LIVE/ WORK space BK,Brooklyn,Apartment,95,Entire home/apt,11206,1,1,4,140,95
17332540,6/27/2014,Cozy Study for up to 4 in Brooklyn,Brooklyn,Apartment,90,Entire home/apt,11208,2,1,10,75,91
17347754,6/27/2014,Williamsburg Garden Escape,Brooklyn,Apartment,80,Entire home/apt,11211,1,1,2,130,80
17330506,6/27/2014,Cozy Chinatown Studio,Manhattan,Apartment,90,Entire home/apt,10002,1,1,4,139,93
17324009,6/27/2014,"Charming, Spacious West Village 1br",Manhattan,Apartment,100,Entire home/apt,10014,1,1,1,229,100
17325936,6/27/2014,Upper West Side Two Floor Charmer,Manhattan,Apartment,95,Entire home/apt,10025,2,1,4,180,95
17331105,6/27/2014,Cozy Harlem Studio Central Park,Manhattan,Apartment,90,Entire home/apt,10026,1,1,10,200,94
17339848,6/27/2014,Charming Tudor 1BD Uptown,Manhattan,Apartment,100,Entire home/apt,10033,2,1,3,175,100
17382690,6/28/2014,Park Slope Garden Apartment - 1 BD,Brooklyn,Apartment,85,Entire home/apt,11215,2,1,16,135,89
17381548,6/28/2014,Spacious studio apartment!,Brooklyn,Apartment,95,Entire home/apt,11225,1,1,37,100,96
17378076,6/28/2014,"Gorgeous, Sunny Brooklyn Brownstone",Brooklyn,Apartment,90,Entire home/apt,11231,1,1,9,195,93
17364493,6/28/2014,SOHO/GREENWICH PERFECTION,Manhattan,Apartment,95,Entire home/apt,10014,2,1,26,199,98
17364493,6/28/2014,Upper East Side Perfection,Manhattan,Apartment,90,Entire home/apt,10075,1,1,27,170,90
17357714,6/28/2014,Only a few stops away from Times Sq,Queens,Apartment,80,Entire home/apt,11104,3,1,2,169,80
17349726,6/28/2014,lovely 3 bdr apt in ridgewood/bwick,Queens,Apartment,85,Entire home/apt,11385,3,1,6,90,87
17419817,6/29/2014,A  unique apartment with a sunroom!,Brooklyn,Apartment,95,Entire home/apt,11217,1,1,36,145,96
17419521,6/29/2014,Charming 2 BDR Apt RIGHT by train!,Brooklyn,Apartment,100,Entire home/apt,11225,2,1,2,115,100
17407786,6/29/2014,Sunny studio in Brooklyn,Brooklyn,Apartment,95,Entire home/apt,11238,1,1,6,99,97
17413705,6/29/2014,Across from Brooklyn Museum,Brooklyn,Apartment,95,Entire home/apt,11238,2,1,17,198,96
17384869,6/29/2014,"LARGE MODERN 2BR APT,Prime Location",Manhattan,Apartment,95,Entire home/apt,10003,2,1,4,199,95
17384869,6/29/2014,Modern 2 BR APT **Prime Location,Manhattan,Apartment,85,Entire home/apt,10003,2,1,25,179,85
17384869,6/29/2014,Pristine Loft**Prime Location**4 BR,Manhattan,Apartment,90,Entire home/apt,10003,4,1,11,499,93
